event_id,user_id,event_created_date,event_scheduled_date,event_completed_date,event_organizer_id,event_status
368352,1496592,10/10/2022 6:00:00,10/25/2022 6:00:00,10/25/2022 6:56:24,461,Completed
368353,1478701,10/10/2022 12:00:00,10/16/2022 12:00:00,10/16/2022 12:48:26,450,Completed
368354,1481281,10/10/2022 12:00:00,10/18/2022 12:00:00,10/18/2022 12:54:12,454,Completed
368355,1484721,10/10/2022 12:00:00,10/17/2022 12:00:00,10/17/2022 12:37:04,461,Completed
368356,1494670,10/10/2022 12:00:00,10/14/2022 12:00:00,,473,No show
368357,1495190,10/10/2022 12:00:00,10/13/2022 12:00:00,10/13/2022 12:37:09,444,Completed
368358,1495190,10/10/2022 12:00:00,10/15/2022 12:00:00,10/15/2022 12:49:25,444,Completed
368359,1495298,10/10/2022 12:00:00,10/21/2022 12:00:00,10/21/2022 12:47:12,456,Completed
368360,1482250,10/11/2022 3:00:00,10/20/2022 3:00:00,10/20/2022 3:55:44,473,Completed
368361,1501584,10/11/2022 6:00:00,10/26/2022 6:00:00,10/26/2022 6:50:13,455,Completed
368362,1480540,10/11/2022 12:00:00,10/15/2022 12:00:00,10/15/2022 12:47:52,453,Completed
368363,1478701,10/12/2022 1:30:00,10/25/2022 1:30:00,10/25/2022 2:10:51,450,Completed
368364,1490488,10/12/2022 1:30:00,10/25/2022 1:30:00,10/25/2022 2:08:13,470,Completed
368365,1479652,10/12/2022 6:00:00,10/23/2022 6:00:00,10/23/2022 6:53:04,453,Completed
368366,1483465,10/12/2022 6:00:00,10/27/2022 6:00:00,10/27/2022 6:56:06,473,Completed
368367,1494954,10/12/2022 6:00:00,10/15/2022 6:00:00,10/15/2022 6:32:29,438,Completed
368368,1485253,10/13/2022 1:30:00,10/16/2022 1:30:00,10/16/2022 2:11:01,444,Completed
368369,1494670,10/13/2022 3:00:00,10/26/2022 3:00:00,10/26/2022 3:48:27,473,Completed
368370,1486351,10/14/2022 1:30:00,10/20/2022 1:30:00,10/20/2022 2:24:34,454,Completed
368371,1496248,10/14/2022 1:30:00,10/27/2022 1:30:00,10/27/2022 2:14:42,455,Completed
368372,1479879,10/14/2022 12:00:00,10/27/2022 12:00:00,10/27/2022 12:40:22,439,Completed
368373,1489116,10/14/2022 12:00:00,10/20/2022 12:00:00,10/20/2022 12:35:50,472,Completed
368374,1490377,10/15/2022 1:30:00,10/19/2022 1:30:00,10/19/2022 2:07:36,435,Completed
368375,1490377,10/15/2022 1:30:00,10/27/2022 1:30:00,10/27/2022 2:23:53,435,Completed
368376,1487330,10/15/2022 3:00:00,10/23/2022 3:00:00,10/23/2022 3:44:34,437,Completed
368377,1490239,10/15/2022 3:00:00,10/21/2022 3:00:00,10/21/2022 3:43:19,469,Completed
368378,1503530,10/15/2022 6:00:00,10/30/2022 6:00:00,10/30/2022 6:47:00,446,Completed
368379,1480181,10/16/2022 1:30:00,10/30/2022 1:30:00,10/30/2022 2:14:18,472,Completed
368380,1488186,10/16/2022 1:30:00,10/28/2022 1:30:00,10/28/2022 2:02:59,447,Completed
368381,1496025,10/16/2022 3:00:00,10/21/2022 3:00:00,10/21/2022 3:46:37,470,Completed
368382,1485253,10/16/2022 6:00:00,10/23/2022 6:00:00,10/23/2022 6:53:05,444,Completed
368383,1485859,10/16/2022 12:00:00,10/23/2022 12:00:00,10/23/2022 12:56:10,461,Completed
368384,1489311,10/16/2022 12:00:00,10/23/2022 12:00:00,10/23/2022 12:47:30,465,Completed
368385,1482170,10/17/2022 1:30:00,10/26/2022 1:30:00,10/26/2022 2:16:14,461,Completed
368386,1484514,10/17/2022 1:30:00,10/26/2022 1:30:00,10/26/2022 2:16:09,471,Completed
368387,1486351,10/17/2022 3:00:00,10/28/2022 3:00:00,10/28/2022 3:50:00,454,Completed
368388,1490488,10/17/2022 3:00:00,10/26/2022 3:00:00,10/26/2022 3:47:08,470,Completed
368389,1489463,10/17/2022 6:00:00,10/24/2022 6:00:00,10/24/2022 6:31:43,461,Completed
368390,1484514,10/17/2022 12:00:00,10/30/2022 12:00:00,10/30/2022 12:52:47,471,Completed
368391,1495190,10/17/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:30:41,444,Completed
368392,1502294,10/17/2022 12:00:00,10/30/2022 12:00:00,10/30/2022 12:43:02,472,Completed
368393,1502303,10/17/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:34:18,470,Completed
368394,1480181,10/18/2022 3:00:00,10/31/2022 3:00:00,10/31/2022 3:32:20,472,Completed
368395,1480518,10/18/2022 6:00:00,10/27/2022 6:00:00,10/27/2022 6:35:12,471,Completed
368396,1494432,10/18/2022 6:00:00,10/27/2022 6:00:00,10/27/2022 6:41:46,458,Completed
368397,1487902,10/18/2022 12:00:00,10/31/2022 12:00:00,10/31/2022 12:48:04,462,Completed
368398,1490239,10/19/2022 1:30:00,11/1/2022 1:30:00,11/1/2022 2:23:10,469,Completed
368399,1481281,10/19/2022 3:00:00,10/22/2022 3:00:00,10/22/2022 3:31:58,454,Completed
368400,1485125,10/19/2022 3:00:00,10/27/2022 3:00:00,10/27/2022 3:45:56,458,Completed
368401,1485545,10/19/2022 3:00:00,10/23/2022 3:00:00,10/23/2022 3:46:32,458,Completed
368402,1504757,10/19/2022 6:00:00,10/25/2022 6:00:00,10/25/2022 6:34:52,463,Completed
368403,1486252,10/19/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:53:50,454,Completed
368404,1495836,10/20/2022 3:00:00,11/1/2022 3:00:00,11/1/2022 3:32:18,475,Completed
368405,1488179,10/20/2022 6:00:00,11/4/2022 6:00:00,11/4/2022 6:50:47,453,Completed
368406,1478673,10/20/2022 12:00:00,10/31/2022 12:00:00,,435,Rescheduled
368407,1491511,10/20/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:50:45,457,Completed
368408,1494954,10/21/2022 1:30:00,10/27/2022 1:30:00,10/27/2022 2:23:47,438,Completed
368409,1483599,10/21/2022 3:00:00,11/1/2022 3:00:00,11/1/2022 3:46:30,439,Completed
368410,1494954,10/21/2022 3:00:00,10/28/2022 3:00:00,10/28/2022 3:57:21,438,Completed
368411,1502576,10/21/2022 3:00:00,11/5/2022 3:00:00,11/5/2022 3:34:26,450,Completed
368412,1481695,10/21/2022 6:00:00,10/30/2022 6:00:00,10/30/2022 6:44:13,455,Completed
368413,1483137,10/21/2022 6:00:00,10/28/2022 6:00:00,10/28/2022 6:59:43,471,Completed
368414,1483465,10/21/2022 12:00:00,10/29/2022 12:00:00,10/29/2022 12:45:50,473,Completed
368415,1502507,10/21/2022 12:00:00,11/5/2022 12:00:00,11/5/2022 12:42:17,474,Completed
368416,1504757,10/21/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:56:56,463,Completed
368417,1490377,10/22/2022 3:00:00,11/2/2022 3:00:00,11/2/2022 3:57:57,435,Completed
368418,1495298,10/22/2022 3:00:00,10/25/2022 3:00:00,10/25/2022 3:33:41,456,Completed
368419,1491669,10/23/2022 1:30:00,11/3/2022 1:30:00,11/3/2022 2:02:55,463,Completed
368420,1493523,10/23/2022 1:30:00,10/25/2022 1:30:00,10/25/2022 2:11:27,441,Completed
368421,1498684,10/23/2022 1:30:00,10/27/2022 1:30:00,10/27/2022 2:00:22,463,Completed
368422,1480540,10/23/2022 3:00:00,11/6/2022 3:00:00,11/6/2022 3:48:45,453,Completed
368423,1481281,10/23/2022 6:00:00,10/28/2022 6:00:00,10/28/2022 6:32:46,454,Completed
368424,1483202,10/23/2022 6:00:00,10/27/2022 6:00:00,,439,No show
368425,1504028,10/23/2022 6:00:00,11/6/2022 6:00:00,11/6/2022 6:30:50,474,Completed
368426,1481956,10/23/2022 12:00:00,10/26/2022 12:00:00,10/26/2022 12:50:47,461,Completed
368427,1485253,10/23/2022 12:00:00,10/24/2022 12:00:00,10/24/2022 12:30:23,444,Completed
368428,1489463,10/23/2022 12:00:00,11/1/2022 12:00:00,11/1/2022 12:35:10,461,Completed
368429,1479874,10/24/2022 1:30:00,10/28/2022 1:30:00,10/28/2022 2:19:29,462,Completed
368430,1496025,10/24/2022 1:30:00,10/27/2022 1:30:00,10/27/2022 2:25:35,470,Completed
368431,1498023,10/24/2022 1:30:00,11/3/2022 1:30:00,11/3/2022 2:20:41,463,Completed
368432,1489311,10/24/2022 6:00:00,10/25/2022 6:00:00,10/25/2022 6:46:19,465,Completed
368433,1494670,10/24/2022 6:00:00,11/7/2022 6:00:00,11/7/2022 6:33:08,473,Completed
368434,1491511,10/25/2022 1:30:00,11/7/2022 1:30:00,11/7/2022 2:21:06,457,Completed
368435,1506543,10/25/2022 1:30:00,11/9/2022 1:30:00,11/9/2022 2:29:00,460,Completed
368436,1502294,10/25/2022 3:00:00,11/5/2022 3:00:00,11/5/2022 3:49:37,472,Completed
368437,1490289,10/25/2022 6:00:00,11/4/2022 6:00:00,11/4/2022 6:49:17,442,Completed
368438,1487330,10/25/2022 12:00:00,11/5/2022 12:00:00,11/5/2022 12:56:07,437,Completed
368439,1486252,10/26/2022 1:30:00,10/30/2022 1:30:00,10/30/2022 2:11:40,454,Completed
368440,1503408,10/26/2022 6:00:00,11/1/2022 6:00:00,11/1/2022 6:32:05,439,Completed
368441,1498618,10/27/2022 1:30:00,11/7/2022 1:30:00,11/7/2022 2:18:17,473,Completed
368442,1486351,10/27/2022 6:00:00,11/10/2022 6:00:00,11/10/2022 6:33:03,454,Completed
368443,1488586,10/27/2022 6:00:00,11/6/2022 6:00:00,11/6/2022 6:44:46,464,Completed
368444,1494954,10/27/2022 6:00:00,11/4/2022 6:00:00,11/4/2022 6:57:30,438,Completed
368445,1483137,10/27/2022 12:00:00,11/6/2022 12:00:00,11/6/2022 12:58:21,471,Completed
368446,1494954,10/27/2022 12:00:00,11/8/2022 12:00:00,11/8/2022 12:45:51,438,Completed
368447,1495298,10/27/2022 12:00:00,10/29/2022 12:00:00,10/29/2022 12:44:11,456,Completed
368448,1490488,10/28/2022 1:30:00,10/31/2022 1:30:00,10/31/2022 2:11:59,470,Completed
368449,1493633,10/28/2022 1:30:00,11/5/2022 1:30:00,11/5/2022 2:07:05,444,Completed
368450,1479587,10/28/2022 6:00:00,11/3/2022 6:00:00,11/3/2022 6:45:29,470,Completed
368451,1488130,10/28/2022 6:00:00,11/2/2022 6:00:00,11/2/2022 6:42:36,460,Completed
368452,1488586,10/29/2022 1:30:00,11/11/2022 1:30:00,11/11/2022 2:03:13,464,Completed
368453,1489463,10/29/2022 1:30:00,11/5/2022 1:30:00,11/5/2022 2:16:25,461,Completed
368454,1478701,10/29/2022 6:00:00,11/12/2022 6:00:00,11/12/2022 6:34:59,450,Completed
368455,1488179,10/29/2022 6:00:00,11/6/2022 6:00:00,11/6/2022 6:43:17,453,Completed
368456,1493523,10/29/2022 6:00:00,11/12/2022 6:00:00,11/12/2022 6:34:22,441,Completed
368457,1490488,10/30/2022 3:00:00,11/5/2022 3:00:00,11/5/2022 3:45:09,470,Completed
368458,1503681,10/30/2022 3:00:00,11/13/2022 3:00:00,11/13/2022 3:56:17,444,Completed
368459,1491423,10/30/2022 12:00:00,11/2/2022 12:00:00,11/2/2022 12:36:46,443,Completed
368460,1499824,10/30/2022 12:00:00,11/6/2022 12:00:00,11/6/2022 12:37:12,437,Completed
368461,1485253,10/31/2022 1:30:00,11/4/2022 1:30:00,11/4/2022 2:08:17,444,Completed
368462,1480518,10/31/2022 3:00:00,11/13/2022 3:00:00,11/13/2022 3:47:47,471,Completed
368463,1488130,10/31/2022 6:00:00,11/4/2022 6:00:00,11/4/2022 6:56:53,460,Completed
368464,1501370,10/31/2022 6:00:00,11/14/2022 6:00:00,11/14/2022 6:48:40,445,Completed
368465,1496025,11/1/2022 3:00:00,11/4/2022 3:00:00,11/4/2022 3:38:27,470,Completed
368466,1488186,11/1/2022 6:00:00,11/14/2022 6:00:00,11/14/2022 6:48:27,447,Completed
368467,1496025,11/1/2022 12:00:00,11/4/2022 12:00:00,11/4/2022 12:43:39,470,Completed
368468,1495190,11/2/2022 1:30:00,11/12/2022 1:30:00,11/12/2022 2:26:07,444,Completed
368469,1499796,11/2/2022 3:00:00,11/5/2022 3:00:00,11/5/2022 3:34:13,446,Completed
368470,1502303,11/2/2022 3:00:00,11/16/2022 3:00:00,11/16/2022 3:41:53,470,Completed
368471,1502576,11/2/2022 3:00:00,11/10/2022 3:00:00,11/10/2022 3:40:59,450,Completed
368472,1487902,11/2/2022 6:00:00,11/5/2022 6:00:00,11/5/2022 6:50:23,462,Completed
368473,1499824,11/2/2022 6:00:00,11/14/2022 6:00:00,11/14/2022 6:43:14,437,Completed
368474,1502576,11/2/2022 12:00:00,11/11/2022 12:00:00,11/11/2022 12:43:21,450,Completed
368475,1494954,11/3/2022 1:30:00,11/14/2022 1:30:00,11/14/2022 2:01:57,438,Completed
368476,1499814,11/3/2022 1:30:00,11/15/2022 1:30:00,11/15/2022 2:10:49,440,Completed
368477,1489463,11/3/2022 3:00:00,11/5/2022 3:00:00,11/5/2022 3:59:23,461,Completed
368478,1499796,11/3/2022 3:00:00,11/16/2022 3:00:00,11/16/2022 3:49:01,446,Completed
368479,1507114,11/3/2022 3:00:00,11/9/2022 3:00:00,11/9/2022 3:38:22,442,Completed
368480,1485859,11/3/2022 12:00:00,11/16/2022 12:00:00,,461,No show
368481,1489136,11/3/2022 12:00:00,11/5/2022 12:00:00,,464,Rescheduled
368482,1487330,11/4/2022 1:30:00,11/16/2022 1:30:00,11/16/2022 2:06:45,437,Completed
368483,1488179,11/4/2022 1:30:00,11/15/2022 1:30:00,11/15/2022 2:09:07,453,Completed
368484,1489116,11/4/2022 1:30:00,11/5/2022 1:30:00,11/5/2022 2:05:22,472,Completed
368485,1488586,11/4/2022 3:00:00,11/16/2022 3:00:00,11/16/2022 3:35:11,464,Completed
368486,1504520,11/4/2022 3:00:00,11/12/2022 3:00:00,11/12/2022 3:32:32,435,Completed
368487,1495298,11/4/2022 12:00:00,11/9/2022 12:00:00,11/9/2022 12:58:58,456,Completed
368488,1478004,11/5/2022 1:30:00,11/20/2022 1:30:00,11/20/2022 2:00:34,464,Completed
368489,1494670,11/5/2022 3:00:00,11/15/2022 3:00:00,11/15/2022 3:33:08,473,Completed
368490,1485545,11/5/2022 12:00:00,11/13/2022 12:00:00,11/13/2022 12:47:21,458,Completed
368491,1503530,11/6/2022 1:30:00,11/17/2022 1:30:00,11/17/2022 2:26:41,446,Completed
368492,1494954,11/6/2022 3:00:00,11/18/2022 3:00:00,11/18/2022 3:44:40,438,Completed
368493,1504028,11/6/2022 3:00:00,11/11/2022 3:00:00,11/11/2022 3:36:17,474,Completed
368494,1484514,11/6/2022 12:00:00,11/20/2022 12:00:00,11/20/2022 12:42:50,471,Completed
368495,1498815,11/6/2022 12:00:00,11/12/2022 12:00:00,11/12/2022 12:59:03,455,Completed
368496,1503408,11/6/2022 12:00:00,11/16/2022 12:00:00,11/16/2022 12:44:44,439,Completed
368497,1485125,11/7/2022 1:30:00,11/10/2022 1:30:00,11/10/2022 2:12:19,458,Completed
368498,1496025,11/7/2022 3:00:00,11/12/2022 3:00:00,11/12/2022 3:56:57,470,Completed
368499,1478673,11/7/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:37:31,435,Completed
368500,1487330,11/7/2022 6:00:00,11/19/2022 6:00:00,11/19/2022 6:53:41,437,Completed
368501,1503408,11/7/2022 6:00:00,11/18/2022 6:00:00,11/18/2022 6:59:13,439,Completed
368502,1508827,11/7/2022 6:00:00,11/18/2022 6:00:00,11/18/2022 6:42:48,465,Completed
368503,1489311,11/7/2022 12:00:00,11/13/2022 12:00:00,11/13/2022 12:36:42,465,Completed
368504,1489463,11/7/2022 12:00:00,11/13/2022 12:00:00,11/13/2022 12:59:29,461,Completed
368505,1483465,11/8/2022 1:30:00,11/16/2022 1:30:00,11/16/2022 2:25:09,473,Completed
368506,1493633,11/8/2022 1:30:00,11/9/2022 1:30:00,11/9/2022 2:14:47,444,Completed
368507,1480540,11/8/2022 3:00:00,11/15/2022 3:00:00,11/15/2022 3:44:48,453,Completed
368508,1491669,11/8/2022 3:00:00,11/21/2022 3:00:00,11/21/2022 3:57:03,463,Completed
368509,1501584,11/8/2022 3:00:00,11/17/2022 3:00:00,11/17/2022 3:40:10,455,Completed
368510,1484721,11/8/2022 12:00:00,11/12/2022 12:00:00,11/12/2022 12:37:52,461,Completed
368511,1489333,11/8/2022 12:00:00,11/22/2022 12:00:00,11/22/2022 12:46:54,450,Completed
368512,1493523,11/8/2022 12:00:00,11/23/2022 12:00:00,11/23/2022 12:44:36,441,Completed
368513,1484721,11/9/2022 1:30:00,11/14/2022 1:30:00,11/14/2022 2:04:07,461,Completed
368514,1499090,11/9/2022 3:00:00,11/10/2022 3:00:00,11/10/2022 3:40:20,440,Completed
368515,1480181,11/9/2022 6:00:00,11/10/2022 6:00:00,11/10/2022 6:51:15,472,Completed
368516,1489463,11/9/2022 6:00:00,11/18/2022 6:00:00,11/18/2022 6:35:52,461,Completed
368517,1501424,11/9/2022 6:00:00,11/15/2022 6:00:00,11/15/2022 6:31:22,451,Completed
368518,1483465,11/9/2022 12:00:00,11/19/2022 12:00:00,11/19/2022 12:59:59,473,Completed
368519,1498023,11/9/2022 12:00:00,11/23/2022 12:00:00,11/23/2022 12:39:26,463,Completed
368520,1507114,11/9/2022 12:00:00,11/19/2022 12:00:00,11/19/2022 12:49:09,442,Completed
368521,1514080,11/10/2022 1:30:00,11/25/2022 1:30:00,11/25/2022 2:07:40,457,Completed
368522,1508010,11/10/2022 12:00:00,11/25/2022 12:00:00,11/25/2022 12:59:14,471,Completed
368523,1486252,11/11/2022 1:30:00,11/24/2022 1:30:00,11/24/2022 2:27:09,454,Completed
368524,1490377,11/11/2022 1:30:00,11/15/2022 1:30:00,11/15/2022 2:27:52,435,Completed
368525,1503530,11/11/2022 1:30:00,11/23/2022 1:30:00,11/23/2022 2:09:05,446,Completed
368526,1494432,11/11/2022 3:00:00,11/18/2022 3:00:00,11/18/2022 3:39:43,458,Completed
368527,1498815,11/11/2022 3:00:00,11/20/2022 3:00:00,11/20/2022 3:42:42,455,Completed
368528,1489116,11/11/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:42:21,472,Completed
368529,1495190,11/11/2022 6:00:00,11/14/2022 6:00:00,11/14/2022 6:56:00,444,Completed
368530,1511050,11/11/2022 6:00:00,11/15/2022 6:00:00,11/15/2022 6:53:30,447,Completed
368531,1489136,11/11/2022 12:00:00,11/17/2022 12:00:00,11/17/2022 12:52:48,464,Completed
368532,1502303,11/11/2022 12:00:00,11/17/2022 12:00:00,11/17/2022 12:37:51,470,Completed
368533,1507402,11/11/2022 12:00:00,11/26/2022 12:00:00,11/26/2022 12:56:49,457,Completed
368534,1489463,11/12/2022 1:30:00,11/23/2022 1:30:00,11/23/2022 2:04:54,461,Completed
368535,1502507,11/12/2022 3:00:00,11/15/2022 3:00:00,11/15/2022 3:54:42,474,Completed
368536,1490239,11/12/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:55:11,469,Completed
368537,1502303,11/12/2022 6:00:00,11/26/2022 6:00:00,11/26/2022 6:59:17,470,Completed
368538,1506543,11/12/2022 6:00:00,11/17/2022 6:00:00,11/17/2022 6:57:21,460,Completed
368539,1502507,11/13/2022 1:30:00,11/24/2022 1:30:00,11/24/2022 2:21:35,474,Completed
368540,1489311,11/13/2022 3:00:00,11/24/2022 3:00:00,11/24/2022 3:57:21,465,Completed
368541,1504028,11/13/2022 3:00:00,11/20/2022 3:00:00,11/20/2022 3:34:10,474,Completed
368542,1491423,11/13/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:49:26,443,Completed
368543,1496248,11/13/2022 6:00:00,11/23/2022 6:00:00,11/23/2022 6:52:29,455,Completed
368544,1501003,11/13/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:53:36,473,Completed
368545,1484721,11/13/2022 12:00:00,11/21/2022 12:00:00,11/21/2022 12:49:17,461,Completed
368546,1506543,11/14/2022 1:30:00,11/27/2022 1:30:00,11/27/2022 2:21:55,460,Completed
368547,1501584,11/14/2022 3:00:00,11/20/2022 3:00:00,11/20/2022 3:31:38,455,Completed
368548,1487902,11/14/2022 12:00:00,11/20/2022 12:00:00,11/20/2022 12:31:36,462,Completed
368549,1498618,11/14/2022 12:00:00,11/22/2022 12:00:00,11/22/2022 12:56:08,473,Completed
368550,1514080,11/14/2022 12:00:00,11/26/2022 12:00:00,11/26/2022 12:42:31,457,Completed
368551,1488586,11/15/2022 6:00:00,11/17/2022 6:00:00,11/17/2022 6:45:49,464,Completed
368552,1503408,11/15/2022 6:00:00,11/22/2022 6:00:00,11/22/2022 6:50:18,439,Completed
368553,1484514,11/15/2022 12:00:00,11/30/2022 12:00:00,11/30/2022 12:30:37,471,Completed
368554,1493523,11/16/2022 6:00:00,11/24/2022 6:00:00,11/24/2022 6:38:53,441,Completed
368555,1498684,11/16/2022 6:00:00,11/30/2022 6:00:00,11/30/2022 6:34:55,463,Completed
368556,1498815,11/16/2022 12:00:00,11/28/2022 12:00:00,11/28/2022 12:53:21,455,Completed
368557,1489333,11/17/2022 1:30:00,12/1/2022 1:30:00,12/1/2022 2:27:18,450,Completed
368558,1502576,11/17/2022 1:30:00,11/20/2022 1:30:00,11/20/2022 2:21:18,450,Completed
368559,1488586,11/18/2022 3:00:00,11/22/2022 3:00:00,11/22/2022 3:39:29,464,Completed
368560,1495298,11/18/2022 3:00:00,11/27/2022 3:00:00,11/27/2022 3:44:52,456,Completed
368561,1498023,11/18/2022 3:00:00,11/25/2022 3:00:00,11/25/2022 3:43:26,463,Completed
368562,1503408,11/18/2022 6:00:00,11/25/2022 6:00:00,11/25/2022 6:32:43,439,Completed
368563,1506543,11/18/2022 12:00:00,11/27/2022 12:00:00,11/27/2022 12:40:37,460,Completed
368564,1501370,11/19/2022 1:30:00,11/20/2022 1:30:00,11/20/2022 2:26:49,445,Completed
368565,1494670,11/19/2022 3:00:00,12/2/2022 3:00:00,12/2/2022 3:38:24,473,Completed
368566,1515482,11/19/2022 6:00:00,11/29/2022 6:00:00,11/29/2022 6:55:24,452,Completed
368567,1494432,11/19/2022 12:00:00,12/4/2022 12:00:00,12/4/2022 12:39:51,458,Completed
368568,1498618,11/20/2022 3:00:00,11/29/2022 3:00:00,11/29/2022 3:54:52,473,Completed
368569,1490239,11/20/2022 12:00:00,12/4/2022 12:00:00,12/4/2022 12:46:01,469,Completed
368570,1489463,11/21/2022 1:30:00,11/29/2022 1:30:00,11/29/2022 2:07:39,461,Completed
368571,1494954,11/21/2022 1:30:00,11/30/2022 1:30:00,11/30/2022 2:03:38,438,Completed
368572,1495836,11/21/2022 1:30:00,12/6/2022 1:30:00,12/6/2022 2:17:27,475,Completed
368573,1488130,11/21/2022 3:00:00,11/29/2022 3:00:00,11/29/2022 3:50:24,460,Completed
368574,1507389,11/21/2022 3:00:00,11/28/2022 3:00:00,11/28/2022 3:46:03,444,Completed
368575,1488186,11/21/2022 6:00:00,11/23/2022 6:00:00,11/23/2022 6:46:34,447,Completed
368576,1496592,11/21/2022 6:00:00,11/29/2022 6:00:00,,461,Rescheduled
368577,1502294,11/21/2022 6:00:00,12/6/2022 6:00:00,12/6/2022 6:40:25,472,Completed
368578,1493523,11/22/2022 6:00:00,11/25/2022 6:00:00,11/25/2022 6:39:50,441,Completed
368579,1496248,11/22/2022 6:00:00,11/24/2022 6:00:00,11/24/2022 6:33:55,455,Completed
368580,1498023,11/22/2022 6:00:00,12/4/2022 6:00:00,12/4/2022 6:35:09,463,Completed
368581,1498618,11/22/2022 6:00:00,12/7/2022 6:00:00,12/7/2022 6:49:57,473,Completed
368582,1499814,11/22/2022 6:00:00,12/4/2022 6:00:00,12/4/2022 6:41:33,440,Completed
368583,1509049,11/22/2022 6:00:00,12/1/2022 6:00:00,12/1/2022 6:47:45,458,Completed
368584,1501424,11/22/2022 12:00:00,11/26/2022 12:00:00,11/26/2022 12:36:43,451,Completed
368585,1514080,11/22/2022 12:00:00,12/5/2022 12:00:00,12/5/2022 12:51:48,457,Completed
368586,1490488,11/23/2022 1:30:00,11/24/2022 1:30:00,11/24/2022 2:29:08,470,Completed
368587,1503681,11/23/2022 1:30:00,12/2/2022 1:30:00,12/2/2022 2:13:34,444,Completed
368588,1509049,11/23/2022 1:30:00,12/5/2022 1:30:00,12/5/2022 2:16:00,458,Completed
368589,1495190,11/23/2022 3:00:00,11/25/2022 3:00:00,11/25/2022 3:59:24,444,Completed
368590,1506784,11/23/2022 3:00:00,11/24/2022 3:00:00,11/24/2022 3:45:01,452,Completed
368591,1501584,11/23/2022 12:00:00,12/3/2022 12:00:00,12/3/2022 12:52:37,455,Completed
368592,1494954,11/24/2022 1:30:00,12/2/2022 1:30:00,12/2/2022 2:19:56,438,Completed
368593,1495190,11/24/2022 1:30:00,11/28/2022 1:30:00,11/28/2022 2:21:20,444,Completed
368594,1498684,11/24/2022 3:00:00,12/7/2022 3:00:00,12/7/2022 3:40:38,463,Completed
368595,1501370,11/24/2022 3:00:00,12/1/2022 3:00:00,12/1/2022 3:56:29,445,Completed
368596,1502576,11/24/2022 3:00:00,12/4/2022 3:00:00,12/4/2022 3:47:52,450,Completed
368597,1494954,11/24/2022 6:00:00,12/3/2022 6:00:00,12/3/2022 6:36:42,438,Completed
368598,1511050,11/24/2022 6:00:00,12/3/2022 6:00:00,12/3/2022 6:40:42,447,Completed
368599,1491669,11/24/2022 12:00:00,11/29/2022 12:00:00,11/29/2022 12:38:30,463,Completed
368600,1493633,11/24/2022 12:00:00,11/30/2022 12:00:00,11/30/2022 12:57:03,444,Completed
368601,1505204,11/25/2022 1:30:00,12/3/2022 1:30:00,12/3/2022 2:27:00,468,Completed
368602,1498815,11/25/2022 12:00:00,12/2/2022 12:00:00,12/2/2022 12:48:38,455,Completed
368603,1501424,11/25/2022 12:00:00,11/28/2022 12:00:00,11/28/2022 12:43:39,451,Completed
368604,1503408,11/25/2022 12:00:00,12/5/2022 12:00:00,12/5/2022 12:37:55,439,Completed
368605,1484721,11/26/2022 1:30:00,12/4/2022 1:30:00,12/4/2022 2:08:49,461,Completed
368606,1496592,11/26/2022 3:00:00,12/10/2022 3:00:00,12/10/2022 3:39:04,461,Completed
368607,1490289,11/26/2022 6:00:00,11/27/2022 6:00:00,11/27/2022 6:36:55,442,Completed
368608,1499090,11/26/2022 6:00:00,12/7/2022 6:00:00,12/7/2022 6:51:23,440,Completed
368609,1504757,11/26/2022 6:00:00,12/7/2022 6:00:00,12/7/2022 6:52:04,463,Completed
368610,1508311,11/27/2022 1:30:00,12/11/2022 1:30:00,12/11/2022 2:19:12,445,Completed
368611,1516496,11/27/2022 1:30:00,12/8/2022 1:30:00,12/8/2022 2:27:22,471,Completed
368612,1489116,11/27/2022 3:00:00,11/30/2022 3:00:00,11/30/2022 3:58:24,472,Completed
368613,1494432,11/27/2022 3:00:00,12/9/2022 3:00:00,12/9/2022 3:30:48,458,Completed
368614,1503408,11/27/2022 6:00:00,12/10/2022 6:00:00,12/10/2022 6:46:54,439,Completed
368615,1499090,11/28/2022 1:30:00,12/10/2022 1:30:00,12/10/2022 2:19:41,440,Completed
368616,1491423,11/28/2022 3:00:00,12/10/2022 3:00:00,12/10/2022 3:47:02,443,Completed
368617,1491511,11/28/2022 3:00:00,12/5/2022 3:00:00,12/5/2022 3:30:18,457,Completed
368618,1494670,11/28/2022 3:00:00,12/8/2022 3:00:00,12/8/2022 3:39:25,473,Completed
368619,1506648,11/28/2022 3:00:00,12/9/2022 3:00:00,12/9/2022 3:40:45,443,Completed
368620,1485545,11/28/2022 6:00:00,12/5/2022 6:00:00,12/5/2022 6:39:19,458,Completed
